18CFPAB012_E4	32	1053	IoA-01_F8
18CFPAB012_E7	39	945	IoA-01_F8
18CFPAB012_F1	35	952	IoA-01_F8
18CFPAB012_F10	47	1101	IoA-01_F8
18CFPAB012_F4	45	1046	IoA-01_F8
18CFPAB012_G1	43	1036	IoA-01_F8
18CFPAB012_G10	28	748	IoA-01_F8
18CFPAB012_G4	28	1087	IoA-01_F8
18CFPAB012_G7	44	776	IoA-01_F8
18CFPAB012_H1	31	557	IoA-01_F8
18CFPAB012_H10	33	1074	IoA-01_F8
18CFPAB012_H4	25	1056	IoA-01_F8
18CFPAB012_H7	32	834	IoA-01_F8
18CFPAB013_A1	40	1055	IoA-01_F8
18CFPAB013_A7	33	1073	IoA-01_F8
18CFPAB013_B1	39	443	IoA-01_F8
18CFPAB013_B7	49	1095	IoA-01_F8
18CFPAB013_C1	36	961	IoA-01_F8
18CFPAB013_C4	36	902	IoA-01_F8
18CFPAB013_C7	30	537	IoA-01_F8
18CFPAB013_D1	23	734	IoA-01_F8
18CFPAB013_D4	39	303	IoA-01_F8
18CFPAB013_D7	35	1000	IoA-01_F8
18CFPAB013_E1	42	1117	IoA-01_F8
18CFPAB013_E7	50	1068	IoA-01_F8
18CFPAB013_F1	45	855	IoA-01_F8
18CFPAB013_F4	28	1026	IoA-01_F8
18CFPAB013_G1	82	596	IoA-01_F8
18CFPAB013_G4	41	980	IoA-01_F8
18CFPAB013_G7	44	777	IoA-01_F8
18CFPAB013_H1	37	501	IoA-01_F8
18CFPAB013_H4	44	846	IoA-01_F8
18CFPAB013_H7	33	505	IoA-01_F8
18CFPAB013_B11	35	916	IoA-01_M10
18CFPAB013_D11	35	1061	IoA-01_M10
18CFPAB013_E11	29	922	IoA-01_M10
18CFPAB013_F11	46	880	IoA-01_M10
18CFPAB013_G11	38	756	IoA-01_M10
18CFPAB012_A11	34	777	IoA-01_M9
18CFPAB012_A2	19	1061	IoA-01_M9
18CFPAB012_A5	35	1043	IoA-01_M9
18CFPAB012_A8	33	782	IoA-01_M9
18CFPAB012_B11	30	807	IoA-01_M9
18CFPAB012_B2	24	657	IoA-01_M9
18CFPAB012_B5	33	1105	IoA-01_M9
18CFPAB012_B8	24	1002	IoA-01_M9
18CFPAB012_C11	37	1039	IoA-01_M9
18CFPAB012_C2	36	1056	IoA-01_M9
18CFPAB012_C5	37	966	IoA-01_M9
18CFPAB012_C8	38	1058	IoA-01_M9
18CFPAB012_D11	33	902	IoA-01_M9
18CFPAB012_D2	42	973	IoA-01_M9
18CFPAB012_D5	38	1059	IoA-01_M9
18CFPAB012_D8	33	1095	IoA-01_M9
18CFPAB012_E11	25	1096	IoA-01_M9
18CFPAB012_E2	33	1056	IoA-01_M9
18CFPAB012_E5	32	976	IoA-01_M9
18CFPAB012_E8	39	1050	IoA-01_M9
18CFPAB012_F11	42	1018	IoA-01_M9
18CFPAB012_F2	136	1059	IoA-01_M9
18CFPAB012_F5	44	967	IoA-01_M9
18CFPAB012_F8	43	948	IoA-01_M9
18CFPAB012_G11	28	750	IoA-01_M9
18CFPAB012_G2	22	557	IoA-01_M9
18CFPAB012_G5	29	1053	IoA-01_M9
18CFPAB012_G8	37	1012	IoA-01_M9
18CFPAB012_H11	35	938	IoA-01_M9
18CFPAB012_H2	20	557	IoA-01_M9
18CFPAB012_H5	25	1020	IoA-01_M9
18CFPAB012_H8	32	731	IoA-01_M9
18CFPAB013_A2	50	1045	IoA-01_M9
18CFPAB013_A5	129	504	IoA-01_M9
18CFPAB013_A8	41	1041	IoA-01_M9
18CFPAB013_B2	35	440	IoA-01_M9
18CFPAB013_B8	48	1010	IoA-01_M9
18CFPAB013_C2	35	958	IoA-01_M9
18CFPAB013_C5	34	901	IoA-01_M9
18CFPAB013_C8	28	533	IoA-01_M9
18CFPAB013_D2	42	733	IoA-01_M9
18CFPAB013_D5	39	302	IoA-01_M9
18CFPAB013_D8	36	1055	IoA-01_M9
18CFPAB013_E2	38	735	IoA-01_M9
18CFPAB013_E8	52	1003	IoA-01_M9
18CFPAB013_F2	73	591	IoA-01_M9
18CFPAB013_F5	45	1032	IoA-01_M9
18CFPAB013_F8	32	741	IoA-01_M9
18CFPAB013_G5	45	946	IoA-01_M9
18CFPAB013_G8	44	779	IoA-01_M9
18CFPAB013_H2	37	511	IoA-01_M9
18CFPAB013_H8	37	509	IoA-01_M9
18CFPAB013_B12	33	1030	Wild_host_F2
18CFPAB013_C12	42	678	Wild_host_F2
18CFPAB013_D12	28	1065	Wild_host_F2
18CFPAB013_E12	28	1012	Wild_host_F2
18CFPAB013_F12	48	991	Wild_host_F2
18CFPAB013_G12	38	756	Wild_host_F2
18CFPAB012_A3	21	1063	Wild_host_F3
18CFPAB012_A6	35	1050	Wild_host_F3
18CFPAB012_A9	36	783	Wild_host_F3
18CFPAB012_B12	36	926	Wild_host_F3
18CFPAB012_B3	31	629	Wild_host_F3
18CFPAB012_B6	33	948	Wild_host_F3
18CFPAB012_C12	34	1076	Wild_host_F3
18CFPAB012_C3	39	923	Wild_host_F3
18CFPAB012_C6	37	1033	Wild_host_F3
18CFPAB012_C9	39	1058	Wild_host_F3
18CFPAB012_D12	32	1066	Wild_host_F3
18CFPAB012_D3	46	791	Wild_host_F3
18CFPAB012_D6	41	1062	Wild_host_F3
18CFPAB012_D9	35	1018	Wild_host_F3
18CFPAB012_E12	25	1011	Wild_host_F3
18CFPAB012_E3	41	930	Wild_host_F3
18CFPAB012_E6	33	1051	Wild_host_F3
18CFPAB012_E9	40	1051	Wild_host_F3
18CFPAB012_F12	48	1082	Wild_host_F3
18CFPAB012_F3	37	998	Wild_host_F3
18CFPAB012_F6	46	1048	Wild_host_F3
18CFPAB012_F9	52	922	Wild_host_F3
18CFPAB012_G12	31	756	Wild_host_F3
18CFPAB012_G3	45	988	Wild_host_F3
18CFPAB012_G6	26	1028	Wild_host_F3
18CFPAB012_G9	39	1031	Wild_host_F3
18CFPAB012_H12	32	1092	Wild_host_F3
18CFPAB012_H6	26	1057	Wild_host_F3
18CFPAB012_H9	32	836	Wild_host_F3
18CFPAB013_A3	37	1107	Wild_host_F3
18CFPAB013_A6	128	503	Wild_host_F3
18CFPAB013_A9	49	1044	Wild_host_F3
18CFPAB013_B3	36	441	Wild_host_F3
18CFPAB013_B9	54	1017	Wild_host_F3
18CFPAB013_C3	32	968	Wild_host_F3
18CFPAB013_C6	37	902	Wild_host_F3
18CFPAB013_C9	32	549	Wild_host_F3
18CFPAB013_D3	25	730	Wild_host_F3
18CFPAB013_D6	39	302	Wild_host_F3
18CFPAB013_D9	35	1031	Wild_host_F3
18CFPAB013_E3	51	741	Wild_host_F3
18CFPAB013_E9	52	1020	Wild_host_F3
18CFPAB013_F3	72	594	Wild_host_F3
18CFPAB013_F6	65	650	Wild_host_F3
18CFPAB013_G3	62	128	Wild_host_F3
18CFPAB013_G6	39	926	Wild_host_F3
18CFPAB013_G9	44	775	Wild_host_F3
18CFPAB013_H3	38	509	Wild_host_F3
18CFPAB013_H9	33	502	Wild_host_F3
